track_id,track_name,artist_name,release_year,popularity,danceability,energy,tempo,duration_ms,streams
T105949,Light Again,Post Malone,2022,85,0.504,0.416,133.37,156376,244887459
T105950,Dream Sound,Drake,2010,19,0.936,0.939,112.75,308057,176406917
T105951,Sky Alive,Kendrick Lamar,2019,33,0.319,0.861,150.65,149914,454451658
T105952,Light Alive,Imagine Dragons,2016,70,0.704,0.662,121.55,225909,408955954
T105953,Shadow High,Harry Styles,2022,27,0.378,0.513,179.47,303037,21973856
T105954,Moon Rhythm,Ariana Grande,2003,95,0.575,0.406,142.31,261266,344745003
T105955,Night Alone,Bad Bunny,2018,18,0.8,0.646,68.18,143254,264244631
T105956,Dance Paradise,Kendrick Lamar,2018,26,0.566,0.616,108.23,209256,451341587
T105957,Love Again,Doja Cat,1995,67,0.804,0.809,147.63,305935,6015792
T105958,Dance Alive,The Weeknd,2023,22,0.52,0.924,161.08,171271,371803585
T105959,Heart Rhythm,Billie Eilish,2019,59,0.95,0.457,157.6,314110,253705509
T105960,Heart Sound,The Weeknd,2016,15,0.527,0.361,177.27,305309,193510574
T105961,Dance Forever,Imagine Dragons,2010,94,0.312,0.514,118.69,311562,194832848
T105962,Sky Paradise,Olivia Rodrigo,2003,60,0.501,0.541,76.81,248262,344752056
T105963,Sky Alive,Post Malone,2013,45,0.757,0.231,138.27,132897,157198038
T105964,Love Forever,Olivia Rodrigo,2006,80,0.836,0.872,68.49,175892,414253967
T105965,Moon Again,Taylor Swift,2013,34,0.545,0.977,176.82,150513,396520215
T105966,Dream Alone,Ariana Grande,2016,20,0.646,0.92,151.02,153706,167913221
T105967,Heart Sound,Ed Sheeran,2003,53,0.834,0.871,177.86,260948,406159335
T105968,Moon Rhythm,Ariana Grande,2001,23,0.81,0.974,105.27,158508,216311046
T105969,Night High,Doja Cat,2008,38,0.693,0.908,61.9,236773,274859728
T105970,Light Story,Dua Lipa,2023,83,0.811,0.737,122.55,283979,61217330
T105971,Moon Paradise,Harry Styles,2013,59,0.632,0.33,74.54,143799,212959544
T105972,Moon Again,Harry Styles,2013,14,0.203,0.322,141.56,240578,133947415
T105973,Sky High,Drake,1996,81,0.231,0.238,119.71,314194,238597524
T105974,Love Alive,Billie Eilish,2003,78,0.935,0.521,150.41,172054,93653871
T105975,Dream Alive,Taylor Swift,2007,97,0.309,0.831,94.93,236705,484639568
T105976,Dream Tonight,Bad Bunny,2009,66,0.503,0.582,159.5,203138,176772625
T105977,Shadow Again,Imagine Dragons,1997,35,0.9,0.486,138.1,279958,365499129
T105978,Night Paradise,Ariana Grande,2005,15,0.346,0.285,178.53,220216,394806046
T105979,Dream Rhythm,Dua Lipa,2015,25,0.833,0.24,81.43,234416,361890361
T105980,Moon Story,Post Malone,2008,69,0.814,0.511,66.14,225092,446061272
T105981,Sky Rhythm,Post Malone,2019,21,0.94,0.278,162.13,239324,225283611
T105982,Shadow Forever,Bad Bunny,2002,84,0.411,0.281,100.61,249899,267128217
T105983,Moon Alive,Harry Styles,2012,12,0.436,0.508,111.75,310852,377172967
T105984,Dream Forever,Drake,2013,72,0.877,0.592,171.08,152732,371888312
T105985,Light Sound,Dua Lipa,2010,73,0.376,0.346,112.88,260716,397421761
T105986,Light Alive,Billie Eilish,1996,71,0.611,0.734,95.76,318325,159238626
T105987,Light Forever,Olivia Rodrigo,2002,15,0.731,0.527,67.14,286039,225592706
T105988,Sky Forever,Bad Bunny,2016,28,0.404,0.272,113.15,252500,175464096
T105989,Night Tonight,Billie Eilish,2000,27,0.904,0.697,138.59,317919,291996753
T105990,Night Rhythm,Doja Cat,2006,89,0.699,0.478,92.3,159044,265174966
T105991,Dance Paradise,Billie Eilish,2009,96,0.235,0.241,146.13,294821,355505621
T105992,Shadow High,Ariana Grande,2019,52,0.302,0.939,117.39,254178,157479949
T105993,Light Again,Bad Bunny,2002,82,0.343,0.646,162.97,249615,147330449
T105994,Sky Story,Imagine Dragons,1998,12,0.384,0.573,79.41,286754,274020439
T105995,Moon Rhythm,Post Malone,2009,81,0.748,0.87,150.85,202673,139171475
T105996,Heart Alone,Olivia Rodrigo,2022,47,0.267,0.931,171.91,151063,143638538
T105997,Moon Rhythm,Imagine Dragons,2014,77,0.463,0.372,148.97,267939,18426497
T105998,Fire Alone,Kendrick Lamar,2019,85,0.884,0.832,108.71,300611,28860078
T105999,Dream Sound,Dua Lipa,2011,53,0.618,0.848,87.65,194272,166072947
T106000,Dream Paradise,Ariana Grande,2007,98,0.399,0.242,71.8,122965,247954903
T106001,Love Rhythm,Drake,2012,89,0.918,0.755,137.08,319354,85021517
T106002,Light Again,Travis Scott,1996,72,0.383,0.249,77.14,291018,27987374
T106003,Light Paradise,Drake,2007,51,0.879,0.664,160.6,173828,247665376
T106004,Light Again,Dua Lipa,2007,73,0.744,0.722,175.29,235849,381141514
T106005,Dance High,Drake,2016,63,0.755,0.486,76.29,206146,168817992
T106006,Shadow Sound,Ariana Grande,2009,87,0.774,0.887,105.13,310074,41462589
T106007,Light Story,Travis Scott,2014,86,0.58,0.824,172.47,304685,461279799
T106008,Dream Story,Imagine Dragons,2023,80,0.811,0.922,116.48,136804,459803293
T106009,Heart Paradise,Harry Styles,2021,85,0.827,0.446,124.25,222823,26805449
T106010,Shadow Paradise,Post Malone,2004,46,0.47,0.217,149.7,312403,461704360
T106011,Night Alone,Post Malone,2023,13,0.5,0.833,85.26,142258,286586909
T106012,Night Forever,Dua Lipa,1997,11,0.867,0.374,177.5,279838,190955302
T106013,Dance Rhythm,Post Malone,2013,53,0.594,0.564,153.71,235873,3452538
T106014,Dance Sound,Imagine Dragons,1997,76,0.85,0.838,79.36,206850,386482232
T106015,Sky Again,Billie Eilish,2016,77,0.67,0.369,73.33,170971,236755854
T106016,Heart Rhythm,Kendrick Lamar,2008,85,0.645,0.443,172.19,234024,18122400
T106017,Dance Alive,Harry Styles,2002,92,0.223,0.542,142.2,232860,458143936
T106018,Light Tonight,Post Malone,2021,83,0.408,0.412,64.63,300131,313607771
T106019,Fire Tonight,Dua Lipa,2017,71,0.577,0.56,77.04,170082,411455651
T106020,Love Tonight,Taylor Swift,1998,10,0.64,0.207,65.74,182120,152028849
T106021,Light Again,The Weeknd,2021,26,0.673,0.366,176.89,180730,405688711
T106022,Moon High,Travis Scott,2022,25,0.737,0.849,119.74,268809,17695104
T106023,Moon Tonight,Imagine Dragons,2014,18,0.692,0.523,115.46,186192,446095107
T106024,Moon Rhythm,Ed Sheeran,2005,62,0.836,0.696,174.69,306653,422611674
T106025,Light Forever,Billie Eilish,2020,82,0.422,0.381,120.56,203125,433669482
T106026,Love Alone,The Weeknd,2005,68,0.681,0.707,122.13,303091,224023309
T106027,Fire Alone,Kendrick Lamar,2021,18,0.238,0.98,178.09,226951,130334424
T106028,Dream Again,Doja Cat,2005,21,0.56,0.664,73.37,125014,222455713
T106029,Moon High,Dua Lipa,1996,50,0.401,0.69,178.29,155258,182479413
T106030,Love Rhythm,Imagine Dragons,2011,24,0.486,0.287,79.88,317482,433241459
T106031,Fire Sound,Billie Eilish,2003,75,0.466,0.515,116.75,131299,313957117
T106032,Fire Sound,Post Malone,2022,84,0.245,0.871,100.51,255235,267758123
T106033,Heart Tonight,Billie Eilish,2022,20,0.55,0.851,174.65,146009,259357987
T106034,Moon Again,Harry Styles,1996,17,0.946,0.607,118.26,314542,207593669
T106035,Love Alive,Dua Lipa,2023,64,0.424,0.905,62.76,221496,147432505
T106036,Love Rhythm,Dua Lipa,2018,15,0.752,0.311,86.6,249740,485226476
T106037,Heart Story,Ed Sheeran,2009,62,0.611,0.713,111.7,316541,5962515
T106038,Dream Story,Taylor Swift,2010,29,0.444,0.394,141.17,279677,92330910
T106039,Night Tonight,Drake,2019,48,0.267,0.704,127.43,176875,254941304
T106040,Night Story,Kendrick Lamar,1998,81,0.362,0.268,161.99,175777,257933371
T106041,Fire Alone,Travis Scott,2002,43,0.786,0.936,159.41,265696,343695723
T106042,Sky Sound,Billie Eilish,2003,66,0.409,0.813,130.86,224301,109113359
T106043,Love Again,Ariana Grande,2020,28,0.308,0.357,128.56,169726,316858167
T106044,Heart Paradise,The Weeknd,2020,80,0.448,0.697,93.38,211207,417509863
T106045,Moon High,Post Malone,1999,40,0.638,0.792,174.95,172047,43577780
T106046,Light Story,Dua Lipa,2010,91,0.728,0.363,69.22,226785,180500069
T106047,Dance Rhythm,Travis Scott,2007,49,0.491,0.273,107.64,314926,375381886
T106048,Shadow Alive,Bad Bunny,2001,23,0.574,0.474,139.3,306394,97355472
T106049,Dance Tonight,Ariana Grande,2020,90,0.541,0.306,173.48,237155,403349742
T106050,Fire Rhythm,Olivia Rodrigo,2014,46,0.207,0.641,120.18,282691,304602280
T106051,Love Again,Ed Sheeran,2011,53,0.497,0.531,167.51,187124,266883419
T106052,Moon Sound,Olivia Rodrigo,1997,18,0.64,0.561,72.58,175025,297837667
T106053,Dance Sound,Drake,1999,67,0.627,0.623,123.79,277126,409396450
T106054,Love Alone,Ed Sheeran,2013,29,0.762,0.966,97.93,292836,327633997
T106055,Sky Forever,Post Malone,2006,59,0.703,0.818,155.48,243491,427259742
T106056,Love Sound,Travis Scott,2023,29,0.408,0.691,113.4,168718,348671800
T106057,Heart High,Imagine Dragons,2021,45,0.392,0.484,117.03,294001,217271656
T106058,Fire Paradise,Drake,2001,36,0.548,0.221,67.77,198192,19944434
T106059,Night Story,The Weeknd,2022,81,0.75,0.291,112.56,250373,452827067
T106060,Love Forever,The Weeknd,2003,41,0.27,0.77,69.7,120409,458637958
T106061,Sky Paradise,Travis Scott,2022,10,0.911,0.488,95.95,162585,142175118
T106062,Dream Alone,Imagine Dragons,2000,26,0.607,0.461,75.23,222263,350716994
T106063,Night Paradise,Dua Lipa,2023,18,0.43,0.893,100.14,189110,317246590
T106064,Heart Tonight,Drake,2020,93,0.72,0.578,87.29,135384,451553042
T106065,Light Sound,Dua Lipa,2011,54,0.234,0.902,94.22,275808,147515331
T106066,Night Paradise,Doja Cat,2010,75,0.563,0.892,77.81,160130,160840481
T106067,Moon Alive,Taylor Swift,2017,41,0.564,0.263,112.75,215944,23391375
T106068,Light Tonight,Kendrick Lamar,1997,54,0.321,0.937,119.71,234084,476481381
T106069,Sky Tonight,Olivia Rodrigo,2015,18,0.828,0.26,160.4,237413,314833183
T106070,Sky Forever,Doja Cat,2020,39,0.798,0.952,124.66,289693,229435678
T106071,Dance Rhythm,Ariana Grande,1998,93,0.315,0.553,87.45,263130,92890900
T106072,Fire Sound,Bad Bunny,2004,47,0.473,0.793,148.31,173260,168205625
T106073,Fire High,Taylor Swift,1999,69,0.275,0.751,95.67,205398,58314169
T106074,Dream High,Dua Lipa,2015,10,0.836,0.604,150.77,294018,496222876
T106075,Fire Rhythm,Doja Cat,2016,14,0.442,0.683,106.46,279074,146438977
T106076,Love Alone,Billie Eilish,2004,72,0.529,0.941,121.64,197045,46435115
T106077,Light Rhythm,Ed Sheeran,2006,45,0.443,0.923,120.45,140918,159577753
T106078,Night Rhythm,Ariana Grande,2004,74,0.433,0.71,174.68,300644,122187935
T106079,Moon High,Ed Sheeran,2023,87,0.76,0.713,78.44,305995,408935630
T106080,Fire Forever,The Weeknd,2007,82,0.761,0.393,172.63,238581,256188369
T106081,Fire High,Post Malone,2005,33,0.588,0.846,127.44,143807,475125709
T106082,Light Alive,The Weeknd,2016,13,0.693,0.693,179.24,182739,358196417
T106083,Love Paradise,Harry Styles,2010,87,0.584,0.844,128.78,234321,79986227
T106084,Dream High,Doja Cat,2002,98,0.221,0.713,138.77,264390,444418242
T106085,Light Alone,Travis Scott,2002,77,0.25,0.433,149.95,202419,69631208
T106086,Dance Story,Dua Lipa,2021,34,0.488,0.348,158.61,308661,86482004
T106087,Love Alive,Kendrick Lamar,2019,83,0.762,0.26,117.31,176801,418483051
T106088,Light High,Post Malone,2002,16,0.885,0.657,141.43,239901,158224032
T106089,Dream Tonight,Olivia Rodrigo,2007,22,0.222,0.422,133.79,184385,303297809
T106090,Shadow Forever,Drake,2021,77,0.476,0.692,108.85,309749,489289054
T106091,Night Rhythm,Harry Styles,1996,52,0.368,0.246,158.5,171719,190751750
T106092,Light Again,Travis Scott,2006,66,0.811,0.493,83.09,224352,459261127
T106093,Light Alone,Travis Scott,2004,45,0.834,0.403,80.06,249453,123153013
T106094,Shadow High,Olivia Rodrigo,2006,23,0.355,0.489,148.37,197993,214596396
T106095,Night Sound,Billie Eilish,2005,91,0.733,0.242,136.5,288054,257643238
T106096,Sky Alive,Dua Lipa,2009,81,0.749,0.765,98.12,128949,378315809
T106097,Fire Sound,Drake,2010,36,0.333,0.291,136.22,267071,377159005
T106098,Fire Alive,Taylor Swift,2011,46,0.525,0.211,152.48,306077,214643567
T106099,Shadow Alone,Post Malone,2020,96,0.665,0.938,86.04,163070,344320891
T106100,Heart Sound,Taylor Swift,1996,80,0.22,0.35,129.77,143668,183730453
T106101,Shadow High,Olivia Rodrigo,2012,85,0.503,0.846,158.96,218412,286341291
T106102,Night Alive,Post Malone,2006,34,0.316,0.952,109.35,251817,123102917
T106103,Dream Tonight,Kendrick Lamar,2013,76,0.606,0.617,128.61,244396,132471747
T106104,Love Sound,Doja Cat,2020,99,0.832,0.61,69.42,144539,370954698
T106105,Heart Forever,Harry Styles,2017,13,0.594,0.487,159.66,126860,457230130
T106106,Sky Alive,Doja Cat,2012,88,0.227,0.532,155.54,310039,279530761
T106107,Light Paradise,Kendrick Lamar,2011,83,0.222,0.576,114.75,236036,465817013
T106108,Moon Paradise,Olivia Rodrigo,2000,94,0.654,0.319,74.31,127035,376733523
T106109,Love High,Drake,2019,25,0.446,0.484,139.25,303535,482056386
T106110,Night Sound,Kendrick Lamar,2009,28,0.629,0.837,128.76,230083,471087629
T106111,Heart Paradise,Ed Sheeran,1997,38,0.323,0.342,170.34,291626,409665344
T106112,Fire Rhythm,Billie Eilish,2000,60,0.783,0.769,93.58,181691,450237230
T106113,Fire Sound,Kendrick Lamar,1997,27,0.846,0.708,63.88,137121,141105690
T106114,Shadow Alive,Harry Styles,2023,67,0.867,0.245,90.57,229047,331199549
T106115,Dance High,Ed Sheeran,1995,53,0.428,0.217,111.35,299732,115129226
T106116,Light Tonight,Ariana Grande,2007,25,0.696,0.475,78.65,224671,289548442
T106117,Fire Rhythm,Bad Bunny,2022,74,0.409,0.74,177.57,214805,181157612
T106118,Light Sound,Post Malone,2015,11,0.772,0.458,86.69,215784,44848866
T106119,Dance Alive,Harry Styles,2020,65,0.29,0.721,141.34,299021,362160608
T106120,Light High,Billie Eilish,2008,88,0.772,0.719,114.49,268897,29006163
T106121,Love Sound,Travis Scott,2007,37,0.53,0.829,126.62,215716,127711995
T106122,Light High,Ed Sheeran,2021,74,0.842,0.278,171.92,284523,428158547
T106123,Love Sound,Drake,1998,14,0.754,0.65,123.79,203840,232734474
T106124,Love Forever,The Weeknd,2001,31,0.482,0.249,96.63,179551,397990107
T106125,Love Rhythm,The Weeknd,2016,22,0.878,0.337,86.5,305973,349233728
T106126,Sky Alone,Harry Styles,2004,74,0.413,0.454,167.04,278999,97531006
T106127,Sky Forever,Drake,2001,25,0.925,0.752,178.41,245099,215124694
T106128,Heart Forever,Travis Scott,2015,95,0.775,0.96,90.22,200852,213112612
T106129,Fire High,Ed Sheeran,2009,73,0.943,0.467,146.63,216587,465681712
T106130,Shadow Again,Olivia Rodrigo,2009,41,0.24,0.606,120.69,191251,364774452
T106131,Night Forever,Ariana Grande,1998,89,0.406,0.402,143.83,266724,420507611
T106132,Dance Alive,Bad Bunny,2017,60,0.756,0.727,175.71,314387,300348054
T106133,Moon Alive,Olivia Rodrigo,2017,88,0.892,0.486,93.13,314625,434582405
T106134,Light Alive,Taylor Swift,2000,67,0.222,0.576,148.79,287824,200957193
T106135,Dream Story,Post Malone,2018,55,0.2,0.643,112.55,156183,71597454
T106136,Night Again,Doja Cat,2014,61,0.392,0.735,138.3,289949,92553182
T106137,Dream Rhythm,Drake,2020,72,0.84,0.247,108.8,182524,339188103
T106138,Night Alone,Kendrick Lamar,1999,85,0.775,0.633,145.0,225136,446152088
T106139,Sky High,Dua Lipa,2014,69,0.455,0.536,100.5,212001,282146736
T106140,Shadow Again,Post Malone,2006,74,0.202,0.304,118.6,149300,14328501
T106141,Night High,Billie Eilish,1995,90,0.616,0.362,145.06,207175,258772383
T106142,Shadow Forever,Olivia Rodrigo,2022,64,0.378,0.889,65.12,215209,336470638
T106143,Dream Alive,Taylor Swift,2002,66,0.759,0.88,99.37,208322,351488094
T106144,Light Tonight,Travis Scott,1995,80,0.535,0.226,125.54,159242,230328668
T106145,Fire Rhythm,Kendrick Lamar,1999,82,0.709,0.738,68.9,189530,180329031
T106146,Night Alone,Ed Sheeran,2016,95,0.839,0.632,144.38,262728,40633684
T106147,Heart Rhythm,The Weeknd,2000,35,0.602,0.933,157.59,248253,28276479
T106148,Shadow Forever,Drake,2023,21,0.452,0.908,79.6,277685,93589744
T106149,Dream Tonight,Drake,2015,80,0.777,0.652,148.02,289858,119832943
T106150,Dream Forever,Bad Bunny,1997,55,0.399,0.308,137.54,227289,378289593
T106151,Sky Tonight,Travis Scott,2009,56,0.869,0.559,109.31,293062,238972735
T106152,Night Again,Travis Scott,1999,88,0.254,0.766,79.8,165494,69319740
T106153,Sky Alone,Kendrick Lamar,2022,47,0.827,0.942,174.59,210662,157750607
T106154,Fire Alone,Doja Cat,2018,30,0.269,0.484,115.68,257219,19660132
T106155,Fire Alive,Dua Lipa,2008,23,0.242,0.812,82.04,186213,465822515
T106156,Dream Alive,Billie Eilish,2012,11,0.472,0.733,146.18,306674,437816076
T106157,Dance Forever,Bad Bunny,2010,81,0.917,0.261,132.95,252306,241588485
T106158,Moon Forever,Taylor Swift,2000,79,0.938,0.635,157.94,260400,23389232
T106159,Dance Sound,Bad Bunny,2019,42,0.352,0.343,179.53,132404,222907418
T106160,Shadow High,Olivia Rodrigo,2018,15,0.311,0.733,65.38,207355,117997432
T106161,Shadow High,Travis Scott,2008,99,0.465,0.676,148.72,198386,335392422
T106162,Dance Paradise,Bad Bunny,2021,46,0.453,0.959,178.7,159883,168029941
T106163,Moon Forever,Billie Eilish,2018,23,0.77,0.93,124.59,248432,144515639
T106164,Shadow Alone,Billie Eilish,2002,46,0.533,0.207,145.88,274638,307160023
T106165,Light Sound,Olivia Rodrigo,2023,17,0.785,0.262,112.93,302472,347339059
T106166,Night Paradise,Dua Lipa,2001,86,0.762,0.8,102.81,176666,50246259
T106167,Light Forever,Bad Bunny,2002,22,0.634,0.735,143.57,128315,335435632
T106168,Dream Alive,Kendrick Lamar,2007,49,0.825,0.825,178.57,271960,442984300
T106169,Sky High,The Weeknd,2000,67,0.347,0.408,71.0,192911,196853640
T106170,Dance Again,Ed Sheeran,2012,27,0.321,0.862,110.65,231345,103190317
T106171,Dance Again,Ariana Grande,1996,66,0.763,0.545,172.87,149443,117516439
T106172,Light Tonight,Taylor Swift,2002,92,0.384,0.404,73.54,264660,308108556
T106173,Dream Alone,Billie Eilish,2005,47,0.202,0.208,138.11,189466,477401769
T106174,Night Forever,Post Malone,1995,41,0.884,0.88,111.62,254848,395622694
T106175,Heart Sound,Travis Scott,2016,95,0.667,0.618,105.23,223403,465406145
T106176,Sky Tonight,Dua Lipa,2023,75,0.534,0.961,85.13,184237,304153350
T106177,Light Alone,Harry Styles,2000,86,0.744,0.757,81.16,271945,271229443
T106178,Moon Story,Harry Styles,2010,96,0.45,0.263,121.95,212884,345097410
T106179,Light Alive,Ed Sheeran,2021,34,0.915,0.659,105.29,211913,475283194
T106180,Dance Story,Travis Scott,2014,67,0.251,0.213,118.99,140057,46175693
T106181,Dream High,Billie Eilish,2006,84,0.681,0.635,83.51,259407,284363211
T106182,Sky High,Taylor Swift,2005,42,0.783,0.473,102.02,128357,384329449
T106183,Light Tonight,Ed Sheeran,2023,97,0.552,0.702,179.57,188674,279810243
T106184,Light Forever,Taylor Swift,2021,75,0.766,0.622,104.17,233262,101441849
T106185,Night High,Olivia Rodrigo,2023,39,0.895,0.404,109.53,308484,196708428
T106186,Fire Rhythm,Harry Styles,2004,90,0.758,0.327,62.39,269813,332324149
T106187,Sky Rhythm,Billie Eilish,1997,43,0.432,0.516,105.7,148683,168276662
T106188,Dance Forever,Travis Scott,2007,95,0.621,0.97,151.61,251648,340507729
T106189,Dream High,Bad Bunny,2021,78,0.884,0.54,121.87,266101,378561961
T106190,Dream Sound,Ariana Grande,1997,57,0.537,0.784,138.85,230825,459991905
T106191,Sky Alone,Harry Styles,2009,49,0.711,0.244,126.79,311298,373728298
T106192,Dream Rhythm,Drake,2010,60,0.549,0.496,72.66,291140,160838991
T106193,Moon High,Post Malone,2023,89,0.291,0.653,99.86,232313,330180609
T106194,Love Again,Taylor Swift,2007,22,0.244,0.786,143.31,309006,358843424
T106195,Heart Forever,Billie Eilish,2011,99,0.914,0.612,125.75,252739,442903164
T106196,Dance Rhythm,Post Malone,1997,40,0.659,0.602,141.0,121298,36371806
T106197,Moon Story,Harry Styles,2014,48,0.278,0.796,103.22,143376,175209530
T106198,Dream Alive,Kendrick Lamar,2005,72,0.843,0.444,83.24,297974,212553686
T106199,Light Sound,Ariana Grande,2021,57,0.592,0.271,159.58,183292,425801760
T106200,Love Sound,Ed Sheeran,2015,96,0.779,0.471,105.16,158599,348898338
T106201,Moon Tonight,Post Malone,2013,57,0.295,0.324,138.6,132900,35566058
T106202,Light Alone,Olivia Rodrigo,2016,70,0.88,0.953,105.75,187799,423522679
T106203,Love Rhythm,Olivia Rodrigo,2005,21,0.643,0.65,171.27,190290,86377568
T106204,Light Tonight,Imagine Dragons,2022,87,0.754,0.548,179.03,287703,44113903
T106205,Sky Alone,Ed Sheeran,2010,65,0.224,0.911,137.87,127400,394615775
T106206,Dream Forever,Olivia Rodrigo,2015,27,0.436,0.902,132.26,185004,449604110
T106207,Dance Alive,Billie Eilish,1997,36,0.401,0.524,160.9,148820,280580427
T106208,Shadow Forever,Bad Bunny,2016,37,0.912,0.882,121.95,142864,335703597
T106209,Dream Tonight,Bad Bunny,2000,91,0.339,0.25,164.34,156295,431808669
T106210,Night Forever,Dua Lipa,2008,89,0.73,0.891,109.55,256670,65627461
T106211,Moon Story,Dua Lipa,2018,61,0.232,0.442,63.83,290490,419634443
T106212,Sky Forever,Post Malone,2012,25,0.348,0.641,171.19,155786,16634433
T106213,Love Again,Billie Eilish,2011,86,0.454,0.41,146.58,129396,262443704
T106214,Sky Sound,The Weeknd,1998,67,0.796,0.968,121.29,151725,271968929
T106215,Dream Paradise,Travis Scott,2017,18,0.792,0.256,173.39,249457,111151013
T106216,Fire Rhythm,Drake,2009,35,0.914,0.549,166.41,225622,107785219
T106217,Heart Forever,Travis Scott,2005,37,0.888,0.684,73.01,213988,1724232
T106218,Fire Sound,Ed Sheeran,2020,86,0.261,0.68,134.93,273371,168218527
